,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Memorial_Day,nday_away_Independence_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Labor_Day,nday_away_Columbus_Day,nday_away_Thanksgiving,nday_away_New_Years_Day,nday_away_Christmas_Day,nday_away_Martin_Luther_King_Jr_Day,nday_away_anyholiday
453,2012-09-15,0.0,0.0,0.0,2012,9,15,5,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,1.2133430395437822e-12,5.649744546949397e-06,1.0815214096490333e-24,0.0006315414766389987,0.7214222903547561,0.30133083890551066,2.7945321209152884e-05,3.2610248726700355e-12,8.997229967366561e-11,7.330319795513614e-17,0.7214222903547561
454,2012-09-16,0.0,0.0,0.0,2012,9,16,6,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,7.35095839585829e-13,4.048218864632775e-06,2.1893050878062735e-24,0.0008159878350721483,0.6816629478612286,0.33370241075447066,3.795389888449303e-05,5.309883359214771e-12,1.4192292867942123e-10,1.3069097000558088e-16,0.6816629478612286
455,2012-09-17,0.0,0.0,0.0,2012,9,17,0,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,4.433377746328046e-13,2.8875503621930407e-06,4.411719196996002e-24,0.0010495325222677763,0.6411803884299546,0.36787944117144233,5.131379054322775e-05,8.606890178604721e-12,2.2285722505175572e-10,2.3195228302435696e-16,0.6411803884299546
456,2012-09-18,0.0,0.0,0.0,2012,9,18,1,1,30.0,0,0,0,0,0,0,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2.661680480344294e-13,2.050338474493025e-06,8.849930260292657e-24,0.0013438120398556223,0.6003730411984044,0.40372170860859763,6.906248619019833e-05,1.3887943864964021e-11,3.4836240728956334e-10,4.0980960411175916e-16,0.6003730411984044
457,2012-09-19,0.0,0.0,0.0,2012,9,19,2,0,0.0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,2.0,1.5907704423661305e-13,1.449278887147761e-06,1.7672673139340898e-23,0.00171281936882384,0.5596191218461927,0.441051290941554,9.252960973638543e-05,2.2307970104970424e-11,5.420835868877036e-10,7.207688734079356e-16,0.5596191218461927
458,2012-09-20,0.0,0.0,0.0,2012,9,20,3,0,0.0,0,0,0,0,0,0,1,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,2.0,9.464322195262531e-14,1.0197853771706282e-06,3.513136727828072e-23,0.002173276647747907,0.5192712990540764,0.47965226883004425,0.00012340980408667956,3.567077669253329e-11,8.397144824858431e-10,1.2619447026583566e-15,0.5192712990540764
459,2012-09-21,0.0,0.0,0.0,2012,9,21,4,0,0.0,0,0,0,0,0,0,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,5.605339617595758e-14,7.143252560542774e-07,6.95213617456976e-23,0.002745041231162644,0.47965226883004425,0.5192712990540764,0.00016385096587198604,5.678001307018091e-11,1.2948737877910746e-09,2.1994547780410763e-15,0.5192712990540764
460,2012-09-22,0.0,0.0,0.0,2012,9,22,5,0,0.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,3.3047967556318703e-14,4.980966734693725e-07,1.3695310990003124e-22,0.003451541830562535,0.441051290941554,0.5596191218461927,0.00021656025755544176,8.997229967366561e-11,1.987712853292263e-09,3.816103628946825e-15,0.5596191218461927
461,2012-09-23,0.0,0.0,0.0,2012,9,23,6,0,0.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,1.939625972470827e-14,3.4574960100244164e-07,2.685690341941217e-22,0.004320239474094066,0.40372170860859763,0.6003730411984044,0.00028493048887656886,1.4192292867942123e-10,3.0374578711408626e-09,6.5910664926522654e-15,0.6003730411984044
462,2012-09-24,0.0,0.0,0.0,2012,9,24,0,0,0.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,1.1332393247975474e-14,2.3891319952628224e-07,5.242885663363464e-22,0.005383105741918052,0.36787944117144233,0.6411803884299546,0.00037318957021707967,2.2285722505175572e-10,4.62058847615921e-09,1.1332393247975474e-14,0.6411803884299546
463,2012-09-25,0.0,0.0,0.0,2012,9,25,1,0,0.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,2.0,1.0,6.5910664926522654e-15,1.6434216793821234e-07,1.0188617225283034e-21,0.006677108163747914,0.33370241075447066,0.6816629478612286,0.0004865757746296883,3.4836240728956334e-10,6.997045994265065e-09,1.939625972470827e-14,0.6816629478612286
464,2012-09-26,0.0,0.0,0.0,2012,9,26,2,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,3.816103628946825e-15,1.1253517471925912e-07,1.971017666651087e-21,0.008244689844825922,0.30133083890551066,0.7214222903547561,0.0006315414766389987,5.420835868877036e-10,1.0547816779454457e-08,3.3047967556318703e-14,0.7214222903547561
465,2012-09-27,0.0,0.0,0.0,2012,9,27,3,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,2.1994547780410763e-15,7.671105893720845e-08,3.795737739100092e-21,0.010134227381485734,0.2708683284704635,0.760045927023468,0.0008159878350721483,8.397144824858431e-10,1.5828539209911236e-08,5.605339617595758e-14,0.760045927023468
466,2012-09-28,0.0,0.0,0.0,2012,9,28,4,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,1.2619447026583566e-15,5.205447572187675e-08,7.276663454088607e-21,0.012400448027957603,0.24238362999515986,0.7971141629458125,0.0010495325222677763,1.2948737877910746e-09,2.3645554668615604e-08,9.464322195262531e-14,0.7971141629458125
467,2012-09-29,0.0,0.0,0.0,2012,9,29,5,1,25.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,1.0,7.207688734079356e-16,3.516321581057925e-08,1.3886691616029176e-20,0.015104783999608878,0.21591298091726488,0.8322075006903012,0.0013438120398556223,1.987712853292263e-09,3.516321581057925e-08,1.5907704423661305e-13,0.8322075006903012
468,2012-09-30,0.0,0.0,0.0,2012,9,30,6,0,0.0,0,0,1,30,1,30,1,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,1.8333333333333333,4.0980960411175916e-16,2.3645554668615604e-08,2.6381270294181677e-20,0.01831563888873418,0.19146289967870542,0.8649144172389205,0.00171281936882384,3.0374578711408626e-09,5.205447572187675e-08,2.661680480344294e-13,0.8649144172389205
469,2012-10-01,0.0,0.0,0.0,2012,10,1,0,0,0.0,1,30,1,30,1,30,1,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,1.8333333333333333,2.3195228302435696e-16,1.5828539209911236e-08,4.9891093927950183e-20,0.022108538597039658,0.1690133154060661,0.8948393168143698,0.002173276647747907,4.62058847615921e-09,7.671105893720845e-08,4.433377746328046e-13,0.8948393168143698
470,2012-10-02,0.0,0.0,0.0,2012,10,2,1,1,25.0,0,0,0,0,1,30,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,1.8333333333333333,1.3069097000558088e-16,1.0547816779454457e-08,9.392490402701178e-20,0.026566137145725102,0.14852091655171076,0.9216104472977248,0.002745041231162644,6.997045994265065e-09,1.1253517471925912e-07,7.35095839585829e-13,0.9216104472977248
471,2012-10-03,0.0,0.0,0.0,2012,10,3,2,0,0.0,0,0,1,30,1,30,1,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.333333333333333,2.6666666666666665,7.330319795513614e-17,6.997045994265065e-09,1.760227914426155e-19,0.03177804641749838,0.12992260830505947,0.9448875602748896,0.003451541830562535,1.0547816779454457e-08,1.6434216793821234e-07,1.2133430395437822e-12,0.9448875602748896
472,2012-10-04,0.0,0.0,0.0,2012,10,4,3,0,0.0,0,0,1,30,1,30,1,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,30.0,3.3333333333333335,2.6666666666666665,4.09289565372295e-17,4.62058847615921e-09,3.2838813589367143e-19,0.03784045853143394,0.11313897801910364,0.9643690948860915,0.004320239474094066,1.5828539209911236e-08,2.3891319952628224e-07,1.9936717358377863e-12,0.9643690948860915
473,2012-10-05,0.0,0.0,0.0,2012,10,5,4,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,30.0,3.3333333333333335,2.6666666666666665,2.2749341707408446e-17,3.0374578711408626e-09,6.098688103116819e-19,0.04485553036633267,0.09807767964508253,0.9797986738537043,0.005383105741918052,2.3645554668615604e-08,3.4574960100244164e-07,3.2610248726700355e-12,0.9797986738537043
474,2012-10-06,0.0,0.0,0.0,2012,10,6,5,1,25.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,30.0,3.3333333333333335,2.6666666666666665,1.2587439785341146e-17,1.987712853292263e-09,1.1274980485847069e-18,0.05293050193270875,0.08463666150622445,0.9909707162514318,0.006677108163747914,3.516321581057925e-08,4.980966734693725e-07,5.309883359214771e-12,0.9909707162514318
475,2012-10-07,0.0,0.0,0.0,2012,10,7,6,0,0.0,1,30,1,30,1,30,1,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,30.0,5.0,3.5,6.933242467194433e-18,1.2948737877910746e-09,2.0750357571818113e-18,0.06217652402211632,0.07270717596764426,0.9977349953069204,0.008244689844825922,5.205447572187675e-08,7.143252560542774e-07,8.606890178604721e-12,0.9977349953069204
476,2012-10-08,0.0,0.0,0.0,2012,10,8,0,1,25.0,0,0,0,0,1,30,1,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,30.0,5.0,3.5,3.8015944193905344e-18,8.397144824858431e-10,3.8015944193905344e-18,0.07270717596764426,0.06217652402211632,1.0,0.010134227381485734,7.671105893720845e-08,1.0197853771706282e-06,1.3887943864964021e-11,1.0
477,2012-10-09,0.0,0.0,0.0,2012,10,9,1,0,0.0,0,0,1,30,1,30,1,30,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,30.0,6.666666666666667,4.333333333333333,2.0750357571818113e-18,5.420835868877036e-10,6.933242467194433e-18,0.08463666150622445,0.05293050193270875,0.9977349953069204,0.012400448027957603,1.1253517471925912e-07,1.449278887147761e-06,2.2307970104970424e-11,0.9977349953069204
478,2012-10-10,0.0,0.0,0.0,2012,10,10,2,0,0.0,0,0,1,30,1,30,1,30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,6.666666666666667,4.333333333333333,1.1274980485847069e-18,3.4836240728956334e-10,1.2587439785341146e-17,0.09807767964508253,0.04485553036633267,0.9909707162514318,0.015104783999608878,1.6434216793821234e-07,2.050338474493025e-06,3.567077669253329e-11,0.9909707162514318
479,2012-10-11,0.0,0.0,0.0,2012,10,11,3,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,30.0,6.666666666666667,4.333333333333333,6.098688103116819e-19,2.2285722505175572e-10,2.2749341707408446e-17,0.11313897801910364,0.03784045853143394,0.9797986738537043,0.01831563888873418,2.3891319952628224e-07,2.8875503621930407e-06,5.678001307018091e-11,0.9797986738537043
480,2012-10-12,0.0,0.0,0.0,2012,10,12,4,1,30.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,30.0,6.666666666666667,4.333333333333333,3.2838813589367143e-19,1.4192292867942123e-10,4.09289565372295e-17,0.12992260830505947,0.03177804641749838,0.9643690948860915,0.022108538597039658,3.4574960100244164e-07,4.048218864632775e-06,8.997229967366561e-11,0.9643690948860915
481,2012-10-13,0.0,0.0,0.0,2012,10,13,5,0,0.0,0,0,0,0,1,30,1,30,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,30.0,8.666666666666666,5.333333333333333,1.760227914426155e-19,8.997229967366561e-11,7.330319795513614e-17,0.14852091655171076,0.026566137145725102,0.9448875602748896,0.026566137145725102,4.980966734693725e-07,5.649744546949397e-06,1.4192292867942123e-10,0.9448875602748896
482,2012-10-14,0.0,0.0,0.0,2012,10,14,6,0,0.0,0,0,0,0,1,30,1,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,8.666666666666666,5.333333333333333,9.392490402701178e-20,5.678001307018091e-11,1.3069097000558088e-16,0.1690133154060661,0.022108538597039658,0.9216104472977248,0.03177804641749838,7.143252560542774e-07,7.849175678309677e-06,2.2285722505175572e-10,0.9216104472977248
483,2012-10-15,0.0,0.0,0.0,2012,10,15,0,0,0.0,0,0,0,0,1,30,1,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,7.0,5.333333333333333,4.9891093927950183e-20,3.567077669253329e-11,2.3195228302435696e-16,0.19146289967870542,0.01831563888873418,0.8948393168143698,0.03784045853143394,1.0197853771706282e-06,1.0855496653299211e-05,3.4836240728956334e-10,0.8948393168143698
484,2012-10-16,0.0,0.0,0.0,2012,10,16,1,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,7.0,5.333333333333333,2.6381270294181677e-20,2.2307970104970424e-11,4.0980960411175916e-16,0.21591298091726488,0.015104783999608878,0.8649144172389205,0.04485553036633267,1.449278887147761e-06,1.4945338524781451e-05,5.420835868877036e-10,0.8649144172389205
485,2012-10-17,0.0,0.0,0.0,2012,10,17,2,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,7.0,5.333333333333333,1.3886691616029176e-20,1.3887943864964021e-11,7.207688734079356e-16,0.24238362999515986,0.012400448027957603,0.8322075006903012,0.05293050193270875,2.050338474493025e-06,2.0482936846887517e-05,8.397144824858431e-10,0.8322075006903012
486,2012-10-18,0.0,0.0,0.0,2012,10,18,3,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,5.333333333333333,5.333333333333333,7.276663454088607e-21,8.606890178604721e-12,1.2619447026583566e-15,0.2708683284704635,0.010134227381485734,0.7971141629458125,0.06217652402211632,2.8875503621930407e-06,2.7945321209152884e-05,1.2948737877910746e-09,0.7971141629458125
487,2012-10-19,0.0,0.0,0.0,2012,10,19,4,1,30.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,5.333333333333333,4.333333333333333,3.795737739100092e-21,5.309883359214771e-12,2.1994547780410763e-15,0.30133083890551066,0.008244689844825922,0.760045927023468,0.07270717596764426,4.048218864632775e-06,3.795389888449303e-05,1.987712853292263e-09,0.760045927023468
488,2012-10-20,0.0,0.0,0.0,2012,10,20,5,0,0.0,0,0,1,30,1,30,1,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,7.333333333333333,5.333333333333333,1.971017666651087e-21,3.2610248726700355e-12,3.816103628946825e-15,0.33370241075447066,0.006677108163747914,0.7214222903547561,0.08463666150622445,5.649744546949397e-06,5.131379054322775e-05,3.0374578711408626e-09,0.7214222903547561
489,2012-10-21,0.0,0.0,0.0,2012,10,21,6,0,0.0,1,30,1,30,1,30,1,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,7.333333333333333,5.333333333333333,1.0188617225283034e-21,1.9936717358377863e-12,6.5910664926522654e-15,0.36787944117144233,0.005383105741918052,0.6816629478612286,0.09807767964508253,7.849175678309677e-06,6.906248619019833e-05,4.62058847615921e-09,0.6816629478612286
490,2012-10-22,0.0,0.0,0.0,2012,10,22,0,1,30.0,0,0,0,0,1,30,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,5.333333333333333,5.242885663363464e-22,1.2133430395437822e-12,1.1332393247975474e-14,0.40372170860859763,0.004320239474094066,0.6411803884299546,0.11313897801910364,1.0855496653299211e-05,9.252960973638543e-05,6.997045994265065e-09,0.6411803884299546
491,2012-10-23,0.0,0.0,0.0,2012,10,23,1,0,0.0,0,0,1,30,1,30,1,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,7.666666666666667,6.333333333333333,2.685690341941217e-22,7.35095839585829e-13,1.939625972470827e-14,0.441051290941554,0.003451541830562535,0.6003730411984044,0.12992260830505947,1.4945338524781451e-05,0.00012340980408667956,1.0547816779454457e-08,0.6003730411984044
492,2012-10-24,0.0,0.0,0.0,2012,10,24,2,0,0.0,0,0,1,30,1,30,1,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,6.0,6.333333333333333,1.3695310990003124e-22,4.433377746328046e-13,3.3047967556318703e-14,0.47965226883004425,0.002745041231162644,0.5596191218461927,0.14852091655171076,2.0482936846887517e-05,0.00016385096587198604,1.5828539209911236e-08,0.5596191218461927
493,2012-10-25,0.0,0.0,0.0,2012,10,25,3,0,0.0,1,30,1,30,1,30,1,20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,6.0,6.333333333333333,6.95213617456976e-23,2.661680480344294e-13,5.605339617595758e-14,0.5192712990540764,0.002173276647747907,0.5192712990540764,0.1690133154060661,2.7945321209152884e-05,0.00021656025755544176,2.3645554668615604e-08,0.5192712990540764
494,2012-10-26,0.0,0.0,0.0,2012,10,26,4,1,25.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,6.0,6.333333333333333,3.513136727828072e-23,1.5907704423661305e-13,9.464322195262531e-14,0.5596191218461927,0.00171281936882384,0.47965226883004425,0.19146289967870542,3.795389888449303e-05,0.00028493048887656886,3.516321581057925e-08,0.5596191218461927
495,2012-10-27,0.0,0.0,0.0,2012,10,27,5,0,0.0,0,0,0,0,0,0,1,20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,7.666666666666667,7.166666666666667,1.7672673139340898e-23,9.464322195262531e-14,1.5907704423661305e-13,0.6003730411984044,0.0013438120398556223,0.441051290941554,0.21591298091726488,5.131379054322775e-05,0.00037318957021707967,5.205447572187675e-08,0.6003730411984044
496,2012-10-28,0.0,0.0,0.0,2012,10,28,6,0,0.0,0,0,0,0,0,0,1,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,7.166666666666667,8.849930260292657e-24,5.605339617595758e-14,2.661680480344294e-13,0.6411803884299546,0.0010495325222677763,0.40372170860859763,0.24238362999515986,6.906248619019833e-05,0.0004865757746296883,7.671105893720845e-08,0.6411803884299546
497,2012-10-29,0.0,0.0,0.0,2012,10,29,0,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,5.666666666666667,7.166666666666667,4.411719196996002e-24,3.3047967556318703e-14,4.433377746328046e-13,0.6816629478612286,0.0008159878350721483,0.36787944117144233,0.2708683284704635,9.252960973638543e-05,0.0006315414766389987,1.1253517471925912e-07,0.6816629478612286
498,2012-10-30,0.0,0.0,0.0,2012,10,30,1,0,0.0,0,0,0,0,0,0,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,6.333333333333333,2.1893050878062735e-24,1.939625972470827e-14,7.35095839585829e-13,0.7214222903547561,0.0006315414766389987,0.33370241075447066,0.30133083890551066,0.00012340980408667956,0.0008159878350721483,1.6434216793821234e-07,0.7214222903547561
499,2012-10-31,0.0,0.0,0.0,2012,10,31,2,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,6.333333333333333,1.0815214096490333e-24,1.1332393247975474e-14,1.2133430395437822e-12,0.760045927023468,0.0004865757746296883,0.30133083890551066,0.33370241075447066,0.00016385096587198604,0.0010495325222677763,2.3891319952628224e-07,0.760045927023468
500,2012-11-01,0.0,0.0,0.0,2012,11,1,3,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,6.333333333333333,5.318563715269067e-25,6.5910664926522654e-15,1.9936717358377863e-12,0.7971141629458125,0.00037318957021707967,0.2708683284704635,0.36787944117144233,0.00021656025755544176,0.0013438120398556223,3.4574960100244164e-07,0.7971141629458125
501,2012-11-02,0.0,0.0,0.0,2012,11,2,4,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,5.666666666666667,5.5,2.603658507632229e-25,3.816103628946825e-15,3.2610248726700355e-12,0.8322075006903012,0.00028493048887656886,0.24238362999515986,0.40372170860859763,0.00028493048887656886,0.00171281936882384,4.980966734693725e-07,0.8322075006903012
502,2012-11-03,0.0,0.0,0.0,2012,11,3,5,0,0.0,0,0,0,0,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.666666666666667,5.5,1.2688318989310368e-25,2.1994547780410763e-15,5.309883359214771e-12,0.8649144172389205,0.00021656025755544176,0.21591298091726488,0.441051290941554,0.00037318957021707967,0.002173276647747907,7.143252560542774e-07,0.8649144172389205
503,2012-11-04,0.0,0.0,0.0,2012,11,4,6,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,5.5,6.155375693545423e-26,1.2619447026583566e-15,8.606890178604721e-12,0.8948393168143698,0.00016385096587198604,0.19146289967870542,0.47965226883004425,0.0004865757746296883,0.002745041231162644,1.0197853771706282e-06,0.8948393168143698
504,2012-11-05,0.0,0.0,0.0,2012,11,5,0,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,5.5,2.972593012420696e-26,7.207688734079356e-16,1.3887943864964021e-11,0.9216104472977248,0.00012340980408667956,0.1690133154060661,0.5192712990540764,0.0006315414766389987,0.003451541830562535,1.449278887147761e-06,0.9216104472977248
505,2012-11-06,0.0,0.0,0.0,2012,11,6,1,0,0.0,1,20,1,20,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.6666666666666665,4.666666666666667,1.429047782650265e-26,4.0980960411175916e-16,2.2307970104970424e-11,0.9448875602748896,9.252960973638543e-05,0.14852091655171076,0.5596191218461927,0.0008159878350721483,0.004320239474094066,2.050338474493025e-06,0.9448875602748896
506,2012-11-07,0.0,0.0,0.0,2012,11,7,2,1,22.5,0,0,0,0,1,30,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,1.6666666666666667,4.666666666666667,6.838934727824874e-27,2.3195228302435696e-16,3.567077669253329e-11,0.9643690948860915,6.906248619019833e-05,0.12992260830505947,0.6003730411984044,0.0010495325222677763,0.005383105741918052,2.8875503621930407e-06,0.9643690948860915
507,2012-11-08,0.0,0.0,0.0,2012,11,8,3,0,0.0,0,0,0,0,1,30,1,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,3.1666666666666665,4.583333333333333,3.2580712504375464e-27,1.3069097000558088e-16,5.678001307018091e-11,0.9797986738537043,5.131379054322775e-05,0.11313897801910364,0.6411803884299546,0.0013438120398556223,0.006677108163747914,4.048218864632775e-06,0.9797986738537043
508,2012-11-09,0.0,0.0,0.0,2012,11,9,4,0,0.0,0,0,0,0,1,30,1,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,3.1666666666666665,4.583333333333333,1.5451231768499288e-27,7.330319795513614e-17,8.997229967366561e-11,0.9909707162514318,3.795389888449303e-05,0.09807767964508253,0.6816629478612286,0.00171281936882384,0.008244689844825922,5.649744546949397e-06,0.9909707162514318
509,2012-11-10,0.0,0.0,0.0,2012,11,10,5,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,3.1666666666666665,4.583333333333333,7.294508704739252e-28,4.09289565372295e-17,1.4192292867942123e-10,0.9977349953069204,2.7945321209152884e-05,0.08463666150622445,0.7214222903547561,0.002173276647747907,0.010134227381485734,7.849175678309677e-06,0.9977349953069204
510,2012-11-11,0.0,0.0,0.0,2012,11,11,6,0,0.0,0,0,1,30,1,30,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.5,30.0,1.5,4.583333333333333,3.4281466917367465e-28,2.2749341707408446e-17,2.2285722505175572e-10,1.0,2.0482936846887517e-05,0.07270717596764426,0.760045927023468,0.002745041231162644,0.012400448027957603,1.0855496653299211e-05,1.0
511,2012-11-12,0.0,0.0,0.0,2012,11,12,0,0,0.0,1,30,1,30,1,30,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.5,30.0,1.5,3.5833333333333335,1.603810890548638e-28,1.2587439785341146e-17,3.4836240728956334e-10,0.9977349953069204,1.4945338524781451e-05,0.06217652402211632,0.7971141629458125,0.003451541830562535,0.015104783999608878,1.4945338524781451e-05,0.9977349953069204
512,2012-11-13,0.0,0.0,0.0,2012,11,13,1,1,30.0,0,0,0,0,1,30,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.5,30.0,1.5,3.5833333333333335,7.469255741829046e-29,6.933242467194433e-18,5.420835868877036e-10,0.9909707162514318,1.0855496653299211e-05,0.05293050193270875,0.8322075006903012,0.004320239474094066,0.01831563888873418,2.0482936846887517e-05,0.9909707162514318
513,2012-11-14,0.0,0.0,0.0,2012,11,14,2,0,0.0,0,0,0,0,1,30,1,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,3.5,4.583333333333333,3.4628359020592734e-29,3.8015944193905344e-18,8.397144824858431e-10,0.9797986738537043,7.849175678309677e-06,0.04485553036633267,0.8649144172389205,0.005383105741918052,0.022108538597039658,2.7945321209152884e-05,0.9797986738537043
